Дата;Товар;Акция;Выходной;ПроданоСеть;ПоступилоСеть;ОстатокСеть;КоличествоЧеков;КоличествоЧековСеть;День_недели;Месяц;День;Год;Продано;Заказ;Поступило;Остаток;Продано_1д_назад;Поступило_1д_назад;Остаток_1д_назад;КоличествоЧеков_1д_назад;Заказ_1д_назад;Продано_частота_7д;Продано_частота_14д;Продано_частота_21д;Продано_темп_7д;Продано_темп_14д;Продано_темп_21д;ПроданоСеть_1д_назад;ПоступилоСеть_1д_назад;ОстатокСеть_1д_назад;КоличествоЧековСеть_1д_назад;ПроданоСеть_частота_7д;ПроданоСеть_частота_14д;ПроданоСеть_частота_21д;ПроданоСеть_темп_7д;ПроданоСеть_темп_14д;ПроданоСеть_темп_21д;Продажи_7д_вперёд
2024-10-19;N00000000904;0;1;285.0;240;6805.0;0.0;37.0;5;10;19;2024;0.0;0.0;0;119.0;10.0;0.0;119.0;119.0;119.0;1.0;2.0;3.0;1.4285714285714286;1.9285714285714286;1.5238095238095237;248.0;240.0;6850.0;119.0;7.0;14.0;21.0;233.28571428571428;238.42857142857142;264.5238095238095;22.0
2024-10-20;N00000000904;0;1;205.0;0;6600.0;0.0;27.0;6;10;20;2024;0.0;0.0;0;119.0;0.0;0.0;119.0;119.0;119.0;1.0;2.0;3.0;1.4285714285714286;1.9285714285714286;1.5238095238095237;285.0;240.0;6805.0;119.0;7.0;14.0;21.0;257.42857142857144;242.64285714285714;257.5238095238095;32.0
2024-10-21;N00000000904;0;0;291.0;0;6309.0;0.0;39.0;0;10;21;2024;0.0;0.0;0;119.0;0.0;0.0;119.0;119.0;119.0;1.0;2.0;2.0;1.4285714285714286;1.9285714285714286;1.2857142857142858;205.0;0.0;6600.0;119.0;7.0;14.0;21.0;250.57142857142858;239.42857142857142;254.47619047619048;62.0
2024-10-22;N00000000904;0;0;286.0;710;6733.0;1.0;43.0;1;10;22;2024;2.0;0.0;0;117.0;0.0;0.0;119.0;119.0;119.0;1.0;2.0;2.0;1.4285714285714286;1.9285714285714286;1.2857142857142858;291.0;0.0;6309.0;119.0;7.0;14.0;21.0;258.7142857142857;241.35714285714286;249.85714285714286;60.0
2024-10-23;N00000000904;0;0;253.0;480;6960.0;0.0;31.0;2;10;23;2024;0.0;0.0;0;117.0;2.0;0.0;117.0;117.0;117.0;2.0;3.0;3.0;1.7142857142857142;2.0714285714285716;1.380952380952381;286.0;710.0;6733.0;117.0;7.0;14.0;21.0;269.85714285714283;243.78571428571428;253.0952380952381;60.0
2024-10-24;N00000000904;0;0;313.0;480;7127.0;0.0;44.0;3;10;24;2024;0.0;0.0;0;117.0;0.0;0.0;117.0;117.0;117.0;2.0;3.0;3.0;1.7142857142857142;2.0714285714285716;1.380952380952381;253.0;480.0;6960.0;117.0;7.0;14.0;21.0;270.14285714285717;252.42857142857142;247.71428571428572;60.0
2024-10-25;N00000000904;0;0;243.0;480;7364.0;0.0;29.0;4;10;25;2024;0.0;0.0;0;117.0;0.0;0.0;117.0;117.0;117.0;2.0;3.0;3.0;1.7142857142857142;2.0714285714285716;1.380952380952381;313.0;480.0;7127.0;117.0;7.0;14.0;21.0;268.7142857142857;260.2857142857143;248.42857142857142;70.0
2024-10-26;N00000000904;0;1;189.0;650;7825.0;2.0;36.0;5;10;26;2024;20.0;0.0;0;97.0;0.0;0.0;117.0;117.0;117.0;1.0;2.0;3.0;0.2857142857142857;0.8571428571428571;1.380952380952381;243.0;480.0;7364.0;117.0;7.0;14.0;21.0;268.0;250.64285714285714;248.28571428571428;50.0
2024-10-27;N00000000904;0;1;312.0;120;7633.0;1.0;33.0;6;10;27;2024;10.0;0.0;0;87.0;20.0;0.0;97.0;97.0;97.0;2.0;3.0;4.0;3.142857142857143;2.2857142857142856;2.3333333333333335;189.0;650.0;7825.0;97.0;7.0;14.0;21.0;254.28571428571428;255.85714285714286;246.52380952380952;50.0
2024-10-28;N00000000904;0;0;370.0;0;7263.0;1.0;49.0;0;10;28;2024;30.0;0.0;0;57.0;10.0;0.0;87.0;87.0;87.0;3.0;4.0;5.0;4.571428571428571;3.0;2.8095238095238093;312.0;120.0;7633.0;87.0;7.0;14.0;21.0;269.57142857142856;260.07142857142856;249.47619047619048;20.0
2024-10-29;N00000000904;0;0;163.0;50;7150.0;0.0;24.0;1;10;29;2024;0.0;0.0;0;57.0;30.0;0.0;57.0;57.0;57.0;4.0;5.0;6.0;8.857142857142858;5.142857142857143;4.238095238095238;370.0;0.0;7263.0;57.0;7.0;14.0;21.0;280.85714285714283;269.7857142857143;254.52380952380952;20.0
2024-10-30;N00000000904;0;0;347.0;530;7333.0;0.0;39.0;2;10;30;2024;0.0;0.0;0;57.0;0.0;0.0;57.0;57.0;57.0;3.0;5.0;6.0;8.571428571428571;5.142857142857143;4.238095238095238;163.0;50.0;7150.0;57.0;7.0;14.0;21.0;263.2857142857143;266.57142857142856;250.28571428571428;42.0
2024-10-31;N00000000904;0;0;287.0;120;7166.0;0.0;33.0;3;10;31;2024;0.0;0.0;0;57.0;0.0;0.0;57.0;57.0;57.0;3.0;5.0;6.0;8.571428571428571;5.142857142857143;4.238095238095238;347.0;530.0;7333.0;57.0;7.0;14.0;21.0;276.7142857142857;273.42857142857144;260.5238095238095;42.0
2024-11-01;N00000000904;0;0;288.0;270;7142.0;2.0;38.0;4;11;1;2024;10.0;0.0;0;47.0;0.0;0.0;57.0;57.0;57.0;3.0;5.0;6.0;8.571428571428571;5.142857142857143;4.238095238095238;287.0;120.0;7166.0;57.0;7.0;14.0;21.0;273.0;270.85714285714283;264.5238095238095;32.0
2024-11-02;N00000000904;0;0;235.0;0;6907.0;0.0;30.0;5;11;2;2024;0.0;0.0;0;47.0;10.0;0.0;47.0;47.0;47.0;4.0;5.0;6.0;10.0;5.142857142857143;3.9047619047619047;288.0;270.0;7142.0;47.0;7.0;14.0;21.0;279.42857142857144;273.7142857142857;260.23809523809524;32.0
2024-11-03;N00000000904;0;1;139.0;240;7008.0;1.0;24.0;6;11;3;2024;10.0;0.0;0;37.0;0.0;0.0;47.0;47.0;47.0;3.0;5.0;6.0;7.142857142857143;5.142857142857143;3.9047619047619047;235.0;0.0;6907.0;47.0;7.0;14.0;21.0;286.0;270.14285714285717;265.9047619047619;22.0
2024-11-04;N00000000904;0;1;271.0;0;6737.0;0.0;38.0;0;11;4;2024;0.0;0.0;0;37.0;10.0;0.0;37.0;37.0;37.0;3.0;6.0;7.0;7.142857142857143;5.857142857142857;4.380952380952381;139.0;240.0;7008.0;37.0;7.0;14.0;21.0;261.2857142857143;265.42857142857144;260.4761904761905;22.0
2024-11-05;N00000000904;0;0;315.0;0;6422.0;0.0;36.0;1;11;5;2024;0.0;0.0;0;37.0;0.0;0.0;37.0;37.0;37.0;2.0;6.0;7.0;2.857142857142857;5.857142857142857;4.380952380952381;271.0;0.0;6737.0;37.0;7.0;14.0;21.0;247.14285714285714;264.0;262.23809523809524;22.0
2024-11-06;N00000000904;0;0;237.0;270;6455.0;2.0;30.0;2;11;6;2024;22.0;0.0;0;15.0;0.0;0.0;37.0;37.0;37.0;2.0;5.0;7.0;2.857142857142857;5.714285714285714;4.380952380952381;315.0;0.0;6422.0;37.0;7.0;14.0;21.0;268.85714285714283;266.07142857142856;267.3333333333333;10.0
2024-11-07;N00000000904;0;0;196.0;50;6309.0;0.0;34.0;3;11;7;2024;0.0;120.0;0;15.0;22.0;0.0;15.0;15.0;15.0;3.0;6.0;8.0;6.0;7.285714285714286;5.428571428571429;237.0;270.0;6455.0;15.0;7.0;14.0;21.0;253.14285714285714;264.92857142857144;266.6666666666667;25.0
2024-11-08;N00000000904;0;0;299.0;120;6130.0;0.0;29.0;4;11;8;2024;0.0;0.0;120;135.0;0.0;0.0;15.0;15.0;15.0;3.0;6.0;8.0;6.0;7.285714285714286;5.428571428571429;196.0;50.0;6309.0;15.0;7.0;14.0;21.0;240.14285714285714;256.57142857142856;260.6190476190476;25.0
2024-11-09;N00000000904;0;1;194.0;460;6396.0;0.0;28.0;5;11;9;2024;0.0;0.0;0;135.0;0.0;120.0;135.0;135.0;135.0;2.0;6.0;7.0;4.571428571428571;7.285714285714286;4.9523809523809526;299.0;120.0;6130.0;135.0;7.0;14.0;21.0;241.71428571428572;260.57142857142856;263.04761904761904;25.0
2024-11-10;N00000000904;0;1;350.0;50;6096.0;0.0;32.0;6;11;10;2024;0.0;0.0;0;135.0;0.0;0.0;135.0;135.0;135.0;2.0;5.0;7.0;4.571428571428571;5.857142857142857;4.9523809523809526;194.0;460.0;6396.0;135.0;7.0;14.0;21.0;235.85714285714286;260.92857142857144;258.7142857142857;25.0
2024-11-11;N00000000904;0;0;233.0;100;5963.0;0.0;32.0;0;11;11;2024;0.0;0.0;0;135.0;0.0;0.0;135.0;135.0;135.0;1.0;4.0;7.0;3.142857142857143;5.142857142857143;4.9523809523809526;350.0;50.0;6096.0;135.0;7.0;14.0;21.0;266.0;263.64285714285717;265.6190476190476;25.0
2024-11-12;N00000000904;0;0;258.0;200;5905.0;0.0;31.0;1;11;12;2024;0.0;0.0;0;135.0;0.0;0.0;135.0;135.0;135.0;1.0;3.0;7.0;3.142857142857143;3.0;4.9523809523809526;233.0;100.0;5963.0;135.0;7.0;14.0;21.0;260.57142857142856;253.85714285714286;262.85714285714283;41.0
2024-11-13;N00000000904;0;0;269.0;890;6526.0;1.0;29.0;2;11;13;2024;10.0;0.0;0;125.0;0.0;0.0;135.0;135.0;135.0;1.0;3.0;6.0;3.142857142857143;3.0;4.857142857142857;258.0;200.0;5905.0;135.0;7.0;14.0;21.0;252.42857142857142;260.64285714285717;261.5238095238095;31.0
2024-11-14;N00000000904;0;0;384.0;800;6942.0;2.0;44.0;3;11;14;2024;15.0;0.0;0;110.0;10.0;0.0;125.0;125.0;125.0;1.0;4.0;7.0;1.4285714285714286;3.7142857142857144;5.333333333333333;269.0;890.0;6526.0;125.0;7.0;14.0;21.0;257.0;255.07142857142858;262.2857142857143;16.0
2024-11-15;N00000000904;0;0;233.0;300;7009.0;0.0;33.0;4;11;15;2024;0.0;0.0;0;110.0;15.0;0.0;110.0;110.0;110.0;2.0;5.0;8.0;3.5714285714285716;4.785714285714286;6.0476190476190474;384.0;800.0;6942.0;110.0;7.0;14.0;21.0;283.85714285714283;262.0;265.6666666666667;16.0
2024-11-16;N00000000904;0;1;220.0;630;7419.0;0.0;28.0;5;11;16;2024;0.0;0.0;0;110.0;0.0;0.0;110.0;110.0;110.0;2.0;4.0;8.0;3.5714285714285716;4.071428571428571;6.0476190476190474;233.0;300.0;7009.0;110.0;7.0;14.0;21.0;274.42857142857144;258.07142857142856;265.1904761904762;16.0
2024-11-17;N00000000904;0;1;159.0;320;7580.0;0.0;21.0;6;11;17;2024;0.0;0.0;0;110.0;0.0;0.0;110.0;110.0;110.0;2.0;4.0;7.0;3.5714285714285716;4.071428571428571;5.095238095238095;220.0;630.0;7419.0;110.0;7.0;14.0;21.0;278.14285714285717;257.0;266.6666666666667;26.0
2024-11-18;N00000000904;0;0;197.0;370;7753.0;0.0;25.0;0;11;18;2024;0.0;0.0;0;110.0;0.0;0.0;110.0;110.0;110.0;2.0;3.0;6.0;3.5714285714285716;3.357142857142857;4.619047619047619;159.0;320.0;7580.0;110.0;7.0;14.0;21.0;250.85714285714286;258.42857142857144;259.3809523809524;26.0
2024-11-19;N00000000904;0;0;347.0;50;7456.0;2.0;42.0;1;11;19;2024;16.0;0.0;0;94.0;0.0;0.0;110.0;110.0;110.0;2.0;3.0;5.0;3.5714285714285716;3.357142857142857;3.1904761904761907;197.0;370.0;7753.0;110.0;7.0;14.0;21.0;245.71428571428572;253.14285714285714;251.14285714285714;10.0
2024-11-20;N00000000904;0;0;243.0;50;7263.0;0.0;31.0;2;11;20;2024;0.0;0.0;0;94.0;16.0;0.0;94.0;94.0;94.0;3.0;4.0;6.0;5.857142857142857;4.5;3.9523809523809526;347.0;50.0;7456.0;94.0;7.0;14.0;21.0;258.42857142857144;255.42857142857142;259.9047619047619;10.0
2024-11-21;N00000000904;0;0;208.0;200;7255.0;0.0;23.0;3;11;21;2024;0.0;0.0;0;94.0;0.0;0.0;94.0;94.0;94.0;2.0;3.0;6.0;4.428571428571429;2.9285714285714284;3.9523809523809526;243.0;50.0;7263.0;94.0;7.0;14.0;21.0;254.71428571428572;255.85714285714286;254.95238095238096;10.0
2024-11-22;N00000000904;0;0;295.0;470;7430.0;0.0;29.0;4;11;22;2024;0.0;0.0;0;94.0;0.0;0.0;94.0;94.0;94.0;1.0;3.0;6.0;2.2857142857142856;2.9285714285714284;3.9523809523809526;208.0;200.0;7255.0;94.0;7.0;14.0;21.0;229.57142857142858;256.7142857142857;251.1904761904762;15.0
2024-11-23;N00000000904;0;1;220.0;200;7410.0;0.0;27.0;5;11;23;2024;0.0;0.0;0;94.0;0.0;0.0;94.0;94.0;94.0;1.0;3.0;5.0;2.2857142857142856;2.9285714285714284;3.4761904761904763;295.0;470.0;7430.0;94.0;7.0;14.0;21.0;238.42857142857142;256.42857142857144;251.52380952380952;15.0
2024-11-24;N00000000904;0;1;220.0;50;7240.0;1.0;24.0;6;11;24;2024;10.0;0.0;0;84.0;0.0;0.0;94.0;94.0;94.0;1.0;3.0;5.0;2.2857142857142856;2.9285714285714284;3.4761904761904763;220.0;200.0;7410.0;94.0;7.0;14.0;21.0;238.42857142857142;258.2857142857143;250.8095238095238;35.0
2024-11-25;N00000000904;0;0;268.0;370;7342.0;0.0;31.0;0;11;25;2024;0.0;0.0;0;84.0;10.0;0.0;84.0;84.0;84.0;2.0;4.0;5.0;3.7142857142857144;3.642857142857143;3.4761904761904763;220.0;50.0;7240.0;84.0;7.0;14.0;21.0;247.14285714285714;249.0;254.66666666666666;35.0
2024-11-26;N00000000904;0;0;265.0;390;7467.0;0.0;28.0;1;11;26;2024;0.0;0.0;0;84.0;0.0;0.0;84.0;84.0;84.0;2.0;4.0;5.0;3.7142857142857144;3.642857142857143;3.4761904761904763;268.0;370.0;7342.0;84.0;7.0;14.0;21.0;257.2857142857143;251.5;254.52380952380952;35.0
2024-11-27;N00000000904;0;0;182.0;460;7745.0;0.0;24.0;2;11;27;2024;0.0;0.0;0;84.0;0.0;0.0;84.0;84.0;84.0;1.0;4.0;5.0;1.4285714285714286;3.642857142857143;3.4761904761904763;265.0;390.0;7467.0;84.0;7.0;14.0;21.0;245.57142857142858;252.0;252.14285714285714;38.0
2024-11-28;N00000000904;0;0;250.0;550;8045.0;0.0;26.0;3;11;28;2024;0.0;0.0;0;84.0;0.0;0.0;84.0;84.0;84.0;1.0;3.0;4.0;1.4285714285714286;2.9285714285714284;2.4285714285714284;182.0;460.0;7745.0;84.0;7.0;14.0;21.0;236.85714285714286;245.78571428571428;249.52380952380952;38.0
2024-11-29;N00000000904;0;0;263.0;550;8313.0;1.0;34.0;4;11;29;2024;5.0;0.0;0;79.0;0.0;0.0;84.0;84.0;84.0;1.0;2.0;4.0;1.4285714285714286;1.8571428571428572;2.4285714285714284;250.0;550.0;8045.0;84.0;7.0;14.0;21.0;242.85714285714286;236.21428571428572;252.0952380952381;33.0
2024-11-30;N00000000904;0;1;260.0;50;8103.0;0.0;32.0;5;11;30;2024;0.0;0.0;0;79.0;5.0;0.0;79.0;79.0;79.0;2.0;3.0;5.0;2.142857142857143;2.2142857142857144;2.6666666666666665;263.0;550.0;8313.0;79.0;7.0;14.0;21.0;238.28571428571428;238.35714285714286;250.38095238095238;33.0
2024-12-01;N00000000904;0;1;134.0;0;7969.0;3.0;21.0;6;12;1;2024;30.0;0.0;0;49.0;0.0;0.0;79.0;79.0;79.0;2.0;3.0;5.0;2.142857142857143;2.2142857142857144;2.6666666666666665;260.0;50.0;8103.0;79.0;7.0;14.0;21.0;244.0;241.21428571428572;253.52380952380952;3.0
2024-12-02;N00000000904;0;0;276.0;0;7688.0;0.0;28.0;0;12;2;2024;0.0;50.0;0;49.0;30.0;0.0;49.0;49.0;49.0;2.0;4.0;6.0;5.0;4.357142857142857;4.095238095238095;134.0;0.0;7969.0;49.0;7.0;14.0;21.0;231.71428571428572;239.42857142857142;243.23809523809524;13.0
2024-12-03;N00000000904;0;0;258.0;50;7480.0;0.0;27.0;1;12;3;2024;0.0;0.0;0;49.0;0.0;0.0;49.0;49.0;49.0;2.0;4.0;6.0;5.0;4.357142857142857;4.095238095238095;276.0;0.0;7688.0;49.0;7.0;14.0;21.0;232.85714285714286;245.07142857142858;245.28571428571428;13.0
2024-12-04;N00000000904;0;0;265.0;0;7215.0;1.0;35.0;2;12;4;2024;3.0;0.0;0;46.0;0.0;0.0;49.0;49.0;49.0;2.0;3.0;6.0;5.0;3.2142857142857144;4.095238095238095;258.0;50.0;7480.0;49.0;7.0;14.0;21.0;231.85714285714286;238.71428571428572;245.28571428571428;15.0
2024-12-05;N00000000904;0;0;270.0;150;7091.0;0.0;37.0;3;12;5;2024;0.0;0.0;0;46.0;3.0;0.0;46.0;46.0;46.0;3.0;4.0;6.0;5.428571428571429;3.4285714285714284;3.761904761904762;265.0;0.0;7215.0;46.0;7.0;14.0;21.0;243.71428571428572;240.28571428571428;245.0952380952381;16.0
2024-12-06;N00000000904;0;0;213.0;850;7728.0;0.0;28.0;4;12;6;2024;0.0;0.0;50;96.0;0.0;0.0;46.0;46.0;46.0;3.0;4.0;5.0;5.428571428571429;3.4285714285714284;3.0476190476190474;270.0;150.0;7091.0;46.0;7.0;14.0;21.0;246.57142857142858;244.71428571428572;239.66666666666666;31.0
2024-12-07;N00000000904;0;1;204.0;150;7678.0;0.0;20.0;5;12;7;2024;0.0;0.0;0;96.0;0.0;50.0;96.0;96.0;96.0;2.0;4.0;5.0;4.714285714285714;3.4285714285714284;3.0476190476190474;213.0;850.0;7728.0;96.0;7.0;14.0;21.0;239.42857142857142;238.85714285714286;238.71428571428572;36.0
2024-12-08;N00000000904;0;1;149.0;50;7579.0;0.0;23.0;6;12;8;2024;0.0;0.0;0;96.0;0.0;0.0;96.0;96.0;96.0;2.0;4.0;5.0;4.714285714285714;3.4285714285714284;3.0476190476190474;204.0;150.0;7678.0;96.0;7.0;14.0;21.0;231.42857142857142;237.71428571428572;237.95238095238096;36.0
2024-12-09;N00000000904;0;0;141.0;150;7588.0;1.0;22.0;0;12;9;2024;10.0;0.0;0;86.0;0.0;0.0;96.0;96.0;96.0;1.0;3.0;5.0;0.42857142857142855;2.7142857142857144;3.0476190476190474;149.0;50.0;7579.0;96.0;7.0;14.0;21.0;233.57142857142858;232.64285714285714;237.47619047619048;26.0
2024-12-10;N00000000904;0;0;190.0;0;7398.0;0.0;26.0;1;12;10;2024;0.0;0.0;0;86.0;10.0;0.0;86.0;86.0;86.0;2.0;4.0;6.0;1.8571428571428572;3.4285714285714284;3.5238095238095237;141.0;150.0;7588.0;86.0;7.0;14.0;21.0;214.28571428571428;223.57142857142858;234.8095238095238;26.0
2024-12-11;N00000000904;0;0;159.0;50;7289.0;1.0;22.0;2;12;11;2024;5.0;0.0;0;81.0;0.0;0.0;86.0;86.0;86.0;2.0;4.0;5.0;1.8571428571428572;3.4285714285714284;2.761904761904762;190.0;0.0;7398.0;86.0;7.0;14.0;21.0;204.57142857142858;218.21428571428572;227.33333333333334;21.0
2024-12-12;N00000000904;0;0;286.0;350;7353.0;1.0;37.0;3;12;12;2024;1.0;0.0;0;80.0;5.0;0.0;81.0;81.0;81.0;2.0;5.0;6.0;2.142857142857143;3.7857142857142856;3.0;159.0;50.0;7289.0;81.0;7.0;14.0;21.0;189.42857142857142;216.57142857142858;223.33333333333334;20.0
2024-12-13;N00000000904;0;0;237.0;150;7271.0;2.0;30.0;4;12;13;2024;15.0;0.0;0;65.0;1.0;0.0;80.0;80.0;80.0;3.0;6.0;7.0;2.2857142857142856;3.857142857142857;3.0476190476190474;286.0;350.0;7353.0;80.0;7.0;14.0;21.0;191.71428571428572;219.14285714285714;227.04761904761904;5.0
2024-12-14;N00000000904;0;1;186.0;100;7185.0;1.0;29.0;5;12;14;2024;5.0;0.0;0;60.0;15.0;0.0;65.0;65.0;65.0;4.0;6.0;8.0;4.428571428571429;4.571428571428571;3.761904761904762;237.0;150.0;7271.0;65.0;7.0;14.0;21.0;195.14285714285714;217.28571428571428;224.28571428571428;0.0
2024-12-15;N00000000904;0;1;202.0;100;7083.0;0.0;27.0;6;12;15;2024;0.0;0.0;0;60.0;5.0;0.0;60.0;60.0;60.0;5.0;7.0;9.0;5.142857142857143;4.928571428571429;4.0;186.0;100.0;7185.0;60.0;7.0;14.0;21.0;192.57142857142858;212.0;222.66666666666666;0.0
2024-12-16;N00000000904;0;0;224.0;100;6959.0;0.0;24.0;0;12;16;2024;0.0;0.0;0;60.0;0.0;0.0;60.0;60.0;60.0;5.0;6.0;8.0;5.142857142857143;2.7857142857142856;3.5238095238095237;202.0;100.0;7083.0;60.0;7.0;14.0;21.0;200.14285714285714;216.85714285714286;221.8095238095238;0.0
2024-12-17;N00000000904;0;0;198.0;150;6911.0;0.0;25.0;1;12;17;2024;0.0;0.0;0;60.0;0.0;0.0;60.0;60.0;60.0;4.0;6.0;8.0;3.7142857142857144;2.7857142857142856;3.5238095238095237;224.0;100.0;6959.0;60.0;7.0;14.0;21.0;212.0;213.14285714285714;219.71428571428572;0.0
2024-12-18;N00000000904;0;0;263.0;220;6868.0;0.0;28.0;2;12;18;2024;0.0;0.0;0;60.0;0.0;0.0;60.0;60.0;60.0;4.0;6.0;8.0;3.7142857142857144;2.7857142857142856;3.5238095238095237;198.0;150.0;6911.0;60.0;7.0;14.0;21.0;213.14285714285714;208.85714285714286;216.52380952380952;0.0
2024-12-19;N00000000904;0;0;193.0;100;6775.0;0.0;22.0;3;12;19;2024;0.0;0.0;0;60.0;0.0;0.0;60.0;60.0;60.0;3.0;5.0;8.0;3.0;2.5714285714285716;3.5238095238095237;263.0;220.0;6868.0;60.0;7.0;14.0;21.0;228.0;208.71428571428572;220.38095238095238;0.0
2024-12-20;N00000000904;0;0;185.0;520;7108.0;0.0;24.0;4;12;20;2024;0.0;0.0;0;60.0;0.0;0.0;60.0;60.0;60.0;2.0;5.0;8.0;2.857142857142857;2.5714285714285716;3.5238095238095237;193.0;100.0;6775.0;60.0;7.0;14.0;21.0;214.71428571428572;203.21428571428572;217.66666666666666;0.0
2024-12-21;N00000000904;0;1;222.0;390;7276.0;0.0;24.0;5;12;21;2024;0.0;0.0;0;60.0;0.0;0.0;60.0;60.0;60.0;1.0;5.0;7.0;0.7142857142857143;2.5714285714285716;3.2857142857142856;185.0;520.0;7108.0;60.0;7.0;14.0;21.0;207.28571428571428;201.21428571428572;213.95238095238096;0.0
2024-12-22;N00000000904;0;1;147.0;0;7129.0;0.0;21.0;6;12;22;2024;0.0;0.0;0;60.0;0.0;0.0;60.0;60.0;60.0;0.0;5.0;7.0;0.0;2.5714285714285716;3.2857142857142856;222.0;390.0;7276.0;60.0;7.0;14.0;21.0;212.42857142857142;202.5;212.14285714285714;2.0
2024-12-23;N00000000904;0;0;284.0;150;6995.0;0.0;32.0;0;12;23;2024;0.0;0.0;0;60.0;0.0;0.0;60.0;60.0;60.0;0.0;5.0;6.0;0.0;2.5714285714285716;1.8571428571428572;147.0;0.0;7129.0;60.0;7.0;14.0;21.0;204.57142857142858;202.35714285714286;212.76190476190476;2.0
2024-12-24;N00000000904;0;0;144.0;200;7051.0;0.0;21.0;1;12;24;2024;0.0;0.0;0;60.0;0.0;0.0;60.0;60.0;60.0;0.0;4.0;6.0;0.0;1.8571428571428572;1.8571428571428572;284.0;150.0;6995.0;60.0;7.0;14.0;21.0;213.14285714285714;212.57142857142858;213.14285714285714;2.0
2024-12-25;N00000000904;0;0;369.0;0;6682.0;0.0;39.0;2;12;25;2024;0.0;0.0;0;60.0;0.0;0.0;60.0;60.0;60.0;0.0;4.0;6.0;0.0;1.8571428571428572;1.8571428571428572;144.0;200.0;7051.0;60.0;7.0;14.0;21.0;205.42857142857142;209.28571428571428;207.71428571428572;2.0
2024-12-26;N00000000904;0;0;171.0;100;6611.0;0.0;19.0;3;12;26;2024;0.0;0.0;0;60.0;0.0;0.0;60.0;60.0;60.0;0.0;3.0;5.0;0.0;1.5;1.7142857142857142;369.0;0.0;6682.0;60.0;7.0;14.0;21.0;220.57142857142858;224.28571428571428;212.66666666666666;2.0
2024-12-27;N00000000904;0;0;204.0;640;7047.0;0.0;23.0;4;12;27;2024;0.0;0.0;0;60.0;0.0;0.0;60.0;60.0;60.0;0.0;2.0;5.0;0.0;1.4285714285714286;1.7142857142857142;171.0;100.0;6611.0;60.0;7.0;14.0;21.0;217.42857142857142;216.07142857142858;207.95238095238096;2.0
2024-12-28;N00000000904;0;0;187.0;970;7830.0;0.0;26.0;5;12;28;2024;0.0;0.0;0;60.0;0.0;0.0;60.0;60.0;60.0;0.0;1.0;5.0;0.0;0.35714285714285715;1.7142857142857142;204.0;640.0;7047.0;60.0;7.0;14.0;21.0;220.14285714285714;213.71428571428572;207.52380952380952;2.0
2024-12-29;N00000000904;0;1;150.0;50;7730.0;1.0;23.0;6;12;29;2024;2.0;0.0;0;58.0;0.0;0.0;60.0;60.0;60.0;0.0;0.0;5.0;0.0;0.0;1.7142857142857142;187.0;970.0;7830.0;60.0;7.0;14.0;21.0;215.14285714285714;213.78571428571428;206.71428571428572;0.0
2024-12-30;N00000000904;0;1;213.0;0;7517.0;0.0;22.0;0;12;30;2024;0.0;0.0;0;58.0;2.0;0.0;58.0;58.0;58.0;1.0;1.0;6.0;0.2857142857142857;0.14285714285714285;1.8095238095238095;150.0;50.0;7730.0;58.0;7.0;14.0;21.0;215.57142857142858;210.07142857142858;206.76190476190476;0.0
2024-12-31;N00000000904;0;1;119.0;0;7398.0;0.0;22.0;1;12;31;2024;0.0;0.0;0;58.0;0.0;0.0;58.0;58.0;58.0;1.0;1.0;5.0;0.2857142857142857;0.14285714285714285;1.3333333333333333;213.0;0.0;7517.0;58.0;7.0;14.0;21.0;205.42857142857142;209.28571428571428;210.1904761904762;0.0
2025-01-01;N00000000904;0;0;74.0;0;7324.0;0.0;11.0;2;1;1;2025;0.0;0.0;0;58.0;0.0;0.0;58.0;58.0;58.0;1.0;1.0;5.0;0.2857142857142857;0.14285714285714285;1.3333333333333333;119.0;0.0;7398.0;58.0;7.0;14.0;21.0;201.85714285714286;203.64285714285714;206.8095238095238;6.0
2025-01-02;N00000000904;0;0;150.0;0;7174.0;0.0;22.0;3;1;2;2025;0.0;0.0;0;58.0;0.0;0.0;58.0;58.0;58.0;1.0;1.0;4.0;0.2857142857142857;0.14285714285714285;1.0952380952380953;74.0;0.0;7324.0;58.0;7.0;14.0;21.0;159.71428571428572;190.14285714285714;202.76190476190476;6.0
2025-01-03;N00000000904;0;0;156.0;0;7018.0;0.0;23.0;4;1;3;2025;0.0;0.0;0;58.0;0.0;0.0;58.0;58.0;58.0;1.0;1.0;3.0;0.2857142857142857;0.14285714285714285;1.0476190476190477;150.0;0.0;7174.0;58.0;7.0;14.0;21.0;156.71428571428572;187.07142857142858;196.28571428571428;6.0
2025-01-04;N00000000904;0;0;151.0;0;6867.0;0.0;21.0;5;1;4;2025;0.0;0.0;0;58.0;0.0;0.0;58.0;58.0;58.0;1.0;1.0;2.0;0.2857142857142857;0.14285714285714285;0.3333333333333333;156.0;0.0;7018.0;58.0;7.0;14.0;21.0;149.85714285714286;185.0;192.42857142857142;7.0
2025-01-05;N00000000904;0;0;127.0;480;7220.0;0.0;17.0;6;1;5;2025;0.0;0.0;0;58.0;0.0;0.0;58.0;58.0;58.0;1.0;1.0;1.0;0.2857142857142857;0.14285714285714285;0.09523809523809523;151.0;0.0;6867.0;58.0;7.0;14.0;21.0;144.71428571428572;179.92857142857142;190.76190476190476;7.0
